id,name,description,imageUrl,keywordDescriptions
129,Slim Fit Cotton Chinos,Dark blue,https://image.hm.com/assets/hm/c9/e4/c9e49a4a6b8250be8de65505c86f6e8de59c749d.jpg,"a black pants on a white background, a pair of black pants, a close-up of a button, a close up of a black pants"
130,Leather Sandals,Dark brown,https://image.hm.com/assets/hm/9b/ca/9bca4d02abb6163e53339229206f6179fed24303.jpg,"a brown sandal with a buckle, a close up of a belt, a close up of a buckle, a close up of a belt buckle, a close up of a belt buckle, a close-up of a metal bar"
131,Regular Fit Cotton Shorts,Beige,https://image.hm.com/assets/hm/6a/9b/6a9b3875e8f2b841e738b222f5aa09b001061240.jpg,"a tan shorts with a string, a tan shorts with a string, close up of a white zipper, a tan shorts with a string, a close up of a pair of shorts, a close up of a pair of shorts, a close up of a pair of shorts, a white background with black dots, a close up of a string, a close up of a string"
132,Regular Fit Ripstop Cargo Pants,Khaki green,https://image.hm.com/assets/hm/3e/05/3e056c76e27b0b105087d54dd23d37713e9a41cd.jpg,"a brown pants with pockets, a pair of brown pants, close up of a pocket on a jacket, a close up of a pocket, a white background with black and white clouds, a close up of a pocket"
133,Regular Fit Cargo Shorts,Black,https://image.hm.com/assets/hm/aa/f5/aaf55d9f387b300d99886dc5e78208472676f600.jpg,"a black shorts on a white background, a black shorts on a white background, a black shorts on a white background, a close up of a pair of black pants"
134,Regular Fit Short-sleeved Oxford Shirt,Light beige,https://image.hm.com/assets/hm/4e/10/4e10ad006c0ec793e0e1e01fe7a0564c20619dad.jpg,"a white shirt on a white background, a white shirt on a swinger, a close up of a pocket, a close up of a shirt, close-up of a button on a white shirt, a close up of a shirt, a close-up of a collar"
135,Regular Fit Linen Shorts,White,https://image.hm.com/assets/hm/5d/14/5d14d2d21d0233d661bd518060a7855024e227e7.jpg,"a pair of white shorts, a pair of white shorts, a close up of a pair of pants, a close up of a pair of pants"
136,Regular Fit Cargo Pants,Cream,https://image.hm.com/assets/hm/68/a7/68a77934361a5e12973023d9e230460cc2cdf8f6.jpg,a close-up of a white shirt
137,Regular Fit Short-sleeved Shirt,Black,https://image.hm.com/assets/hm/c5/12/c5126a7c88db750847900ed1918e9d1765b0e497.jpg,"a black shirt on a white background, a black shirt on a swinger, a close up of a black shirt"
138,Regular Fit Cropped Cotton Chinos,Khaki green,https://image.hm.com/assets/hm/63/be/63befacfa2d8ed37ee8fc219c96b38d479b77e48.jpg,"a pair of khaki pants, a close up of a pair of pants"
139,Cotton Cap with Embroidery,Green/Fleurs,https://image.hm.com/assets/hm/22/b7/22b72b0b557a976cd5e5baa42780e697e15f2448.jpg,"a close up of a hat, a close up of a hat"
140,Muscle Fit Polo shirt,Beige,https://image.hm.com/assets/hm/6b/f9/6bf914d5a8e160aacf0047765de2f20941368eeb.jpg,"a close up of a sweater, a close up of a sweater, a close up of a sweater"
141,Rectangular Sunglasses,Beige,https://image.hm.com/assets/hm/2f/cd/2fcd852b202b228a5236d92a0bb5b756b08b2323.jpg,"a pair of sunglasses on a white background, a close up of a pair of sunglasses, a close up of a pair of sunglasses, a close up of a pair of sunglasses"
142,Belt Bag,Black,https://image.hm.com/assets/hm/24/fe/24fe7b52f806d8d8e3dc66ce17235ae8530acc73.jpg,"a black pack on a white background, a close-up of a zipper"
143,Regular Fit Cotton Shorts,Navy blue,https://image.hm.com/assets/hm/59/3d/593d73645ca7703bb8edf25212d40406c8f73edd.jpg,"a pair of blue shorts, a blue shorts on a white background"
144,Loose Fit Short-sleeved Shirt,Blue/checked,https://image.hm.com/assets/hm/5c/11/5c11bb57984e567b388d36efc150838768699ed2.jpg,a close-up of a blue and white plaid shirt
145,Loose Fit Parachute Pants,Black,https://image.hm.com/assets/hm/89/6f/896f2abf184924d97c90eb6f1583f6228439f15d.jpg,"a pair of black pants, a pair of black shorts"
146,Loose Fit Twill Cargo Shorts,Navy blue,https://image.hm.com/assets/hm/88/29/882981acb69c221f17bef579d4f1e4a8834f2bd2.jpg,a pair of blue shorts
147,2-pack Rings,Silver-colored,https://image.hm.com/assets/hm/74/02/740276e458881cd354e203de99f208f07ea242af.jpg,"a close up of a ring, a close up of a ring"
148,Loose Fit Hole-knit T-shirt,Black,https://image.hm.com/assets/hm/ad/bf/adbf1285d164c300462399af00f6ae8fbdddd155.jpg,"a black shirt with a pocket, a black shirt on a swinger, a close up of a black sweater, a close up of a black shirt"
149,Loose Fit Chino Shorts,Black,https://image.hm.com/assets/hm/f6/4a/f64a7a429f538e783cfea9d17d22c2b15f90a36f.jpg,"a black shorts on a white background, a black shorts on a white background, a close up of a pair of black pants, a black shorts on a white background"
150,Sneakers,Navy blue,https://image.hm.com/assets/hm/cf/56/cf5687a4bfd58618b7d266f9786eca43c3764a7b.jpg,"a blue and white sneaker, a close up of a shoe, a close up of a shoe, a close up of a shoe, a close-up of a white surface"
151,Oval Sunglasses,Light blue,https://image.hm.com/assets/hm/39/40/3940fd049f1eb8525e760969cf7a4437b92f8a5e.jpg,"a blue sunglasses on a white background, a pair of blue sunglasses, a close-up of a beaker"
152,Cotton Cap with Embroidery,Purple/Love,https://image.hm.com/assets/hm/6e/f2/6ef2be5b50c430d7f934a6527e1a22117fdc4a73.jpg,a close up of a hat
153,Loose Fit Resort Shirt,Blue/patterned,https://image.hm.com/assets/hm/f7/e8/f7e8d973ff4463f10127930029775dd321b6fd2c.jpg,"a red and white striped sailboat, close-up of a flower"
154,Cotton Bucket Hat,Denim blue,https://image.hm.com/assets/hm/71/d4/71d4a092021a514956c1658f5f3f64d78bb6fd2b.jpg,"a blue hat on a white background, a blue bucket hat on a white background, a blue bucket hat on a white background"
155,3-pack Necklaces,Black,https://image.hm.com/assets/hm/ab/84/ab845906f7a5e967d1d11f5330e8a87c9ecdea1a.jpg,"a necklace with a stone on it, a necklace with chains on it, a close-up of a silver object, a necklace with persony chains, a white surface with a black and white background"
156,Nylon Belt Bag,Beige,https://image.hm.com/assets/hm/8b/ba/8bba030ca05c5769edc812c0bbbe21f8d31d0938.jpg,"a bag with a strap, a tan bag with black straps, a white object with a black handle, a black strap with a plastic buckle"
157,Printed Canvas Tote Bag,White/Holidays,https://image.hm.com/assets/hm/8c/16/8c1617956a551a897b841d660ff41c827f5b0f69.jpg,"a white bag with black text, a white bag with black text"
158,Loose Fit Cargo Pants,Beige,https://image.hm.com/assets/hm/d9/39/d9399aadf3bb2f735417a7a771e4b4669b3de490.jpg,"a pair of pants with pockets, a pair of pants with pockets, close up of a pocket on a pants, a close up of a pocket, a close up of a beige pants, a close-up of a pocket, a white surface with a white background"
159,Regular Fit Linen-blend Pants,Cream,https://image.hm.com/assets/hm/a0/3e/a03eb34a8f55d25c6e0b9af5bb75449414786a28.jpg,a close up of a cloth
160,Regular Fit Ribbed Polo Shirt,Taupe,https://image.hm.com/assets/hm/22/ba/22baf8fde4dc675a691ac5d80104452bd5bde89b.jpg,a close up of a sweater
161,Regular Fit T-shirt,Light beige,https://image.hm.com/assets/hm/10/4b/104bdcdf26dcf7bd8a0355a16d35bffa54737999.jpg,"a white t-shirt on a white background, a white t-shirt on a swinger, a close up of a shirt"
162,Slim Fit Waffled Polo Shirt,Dark taupe,https://image.hm.com/assets/hm/3f/0f/3f0f4f172bba21487f9d0f48d0186b48bb4163f2.jpg,"a brown polo shirt on a swinger, a close up of a shirt"
163,5-pack Regular Fit T-shirts,Pale green,https://image.hm.com/assets/hm/8a/13/8a13970dcaf8a6d17d62094fa3ad9d9279a507bd.jpg,a close up of a white shirt
164,Regular Fit Sweatshorts,Dark taupe,https://image.hm.com/assets/hm/12/3e/123eea3a28740a5a2b29cf091601d058b1de3e1a.jpg,"a pair of shorts on a white background, a pair of shorts on a white background"
165,Loose Fit Printed T-shirt,White/The Soul's Garden,https://image.hm.com/assets/hm/c5/d8/c5d8c1994e729132504447e961600a984af87e38.jpg,"a white t-shirt with black text, a white t-shirt with black text"
166,Regular Fit Windbreaker,Dark gray,https://image.hm.com/assets/hm/a2/16/a2160d4d366a46e48bec7bdda62b87cd687e39f4.jpg,a close up of a jacket
167,Regular Fit Sweatshorts,Black,https://image.hm.com/assets/hm/85/fc/85fc7dc3e4751439d8b28e770db273dfc7266f95.jpg,"a black shorts on a white background, a black shorts on a white background, a black shorts on a white background"
168,Regular Fit Linen-blend Pants,Dark beige,https://image.hm.com/assets/hm/b2/20/b220473edd6e88b0285d124061a24548e20ffdba.jpg,"a close up of a pair of pants, a close up of a pair of pants, a close up of a pair of pants, a close up of a shirt"
169,Slim Fit Ribbed Tank Top,Black,https://image.hm.com/assets/hm/c1/2a/c12a71d4223049325463e8858352d9c88e5d1590.jpg,"a black tank top on a white wall, a black tank top on a white wall, a close up of a black fabric"
170,2-pack Regular Fit Sweatshorts,Black/gray melange,https://image.hm.com/assets/hm/b0/d4/b0d496c628374619946854f3466bdf4bb3290f39.jpg,a close up of a pair of shorts
171,Loose Fit Printed T-shirt,Black/espresso,https://image.hm.com/assets/hm/85/95/8595052c64d05e77ca41b18a8a8302c489563429.jpg,"a black t-shirt with red text, a black t-shirt with red text on it"
172,5-pack Regular Fit T-shirts,Black,https://image.hm.com/assets/hm/6d/59/6d595c93d81898625b3a77324565626c0d7325be.jpg,"a group of black shirts, a group of black shirts, a black rectangular object with a black background, a black rectangular object with a black border, a group of black shirts, a black shirt on a swinger, a close up of a black fabric, a black surface with a white border, a black shirt with white text on it, a white surface with black border"
173,Loose Fit Printed T-shirt,Light beige/Aloha,https://image.hm.com/assets/hm/52/41/52417fc6f96e74015005f0c86cbf44d92f6ffa71.jpg,"a white t-shirt with green text, a white t-shirt with green text"
174,Loose Fit Hoodie,Black,https://image.hm.com/assets/hm/60/62/60629c6b2c3c690c247a6b1bff2d4541f4155d0c.jpg,"a black sweatshirt with a hood, a black sweatshirt with a hood, a close up of a black fabric, a black sweatshirt with two ties, a black hoodie with a label, a black sweatshirt with a pocket, a close up of a black fabric, a close up of a black hat"
175,Regular Fit T-shirt,Dark gray,https://image.hm.com/assets/hm/38/06/380609a19cfd897b634bfea723a83df777092531.jpg,"a grey t-shirt on a swinger, a close up of a t-shirt"
176,Loose Fit Printed T-shirt,Cream/Visions,https://image.hm.com/assets/hm/85/58/8558cfabea733582a5c6c7effc56307c683b96ac.jpg,"a white t-shirt with a logo on it, a white t-shirt with a logo on it, a white t-shirt with a logo on it"
177,Regular Fit T-shirt,Dark blue,https://image.hm.com/assets/hm/fd/ab/fdab7c354797bac6536436f6a399f028e20717b4.jpg,"a blue t-shirt on a white background, a blue shirt on a swinger, a close up of a t-shirt"
178,Regular Fit Printed T-shirt,Black/Shush!,https://image.hm.com/assets/hm/a0/c7/a0c7bf927eed1e659b239df357283b0443f60ee9.jpg,"a black t-shirt with a white logo, a black t-shirt with a white logo on it"
179,Regular Fit Sweatshorts,Light gray melange,https://image.hm.com/assets/hm/9d/65/9d65c852894ca19e49f9eca97b02306997041a76.jpg,"a pair of grey shorts, a pair of grey shorts, a pair of grey shorts"
180,Curvy Fit Wide Regular Jeans,Black,https://image.hm.com/assets/hm/46/c2/46c2b775b916dce1b235f783ab2dbefec42f06d3.jpg,"a pair of black jeans, a pair of black jeans, close up of a pocket, a close-up of a pair of black pants"
181,Curvy Fit Wide Regular Jeans,White,https://image.hm.com/assets/hm/7c/cc/7ccc499410cbd244febd5aa9719b501e8767d61e.jpg,"a pair of white jeans, a white pants on a wall, a close up of a white cloth, a pair of white pants"
182,High Waist Denim Shorts,White,https://image.hm.com/assets/hm/a4/a1/a4a1bcdf61107d3345605c46e6e331f3a2451445.jpg,"a pair of white shorts, a pair of white shorts, a close up of a pair of white jeans, a close up of a pair of white pants"
183,Curvy Fit Wide Regular Jeans,Light denim blue,https://image.hm.com/assets/hm/a0/cf/a0cf02626bf53a7161903d018629198a9e864ba4.jpg,"a pair of blue jeans, a pair of blue jeans"
184,Linen-blend Pull-on Pants,Rust red,https://image.hm.com/assets/hm/4a/a8/4aa8b535290423e5d539bb7001aa0ed556f0c248.jpg,a close up of a red curtain
185,Fitted T-shirt,White,https://image.hm.com/assets/hm/8f/de/8fde102f6f0a8876d27ad79c145302727fb4620d.jpg,"a white shirt on a white background, a white shirt on a swinger"
186,Tie-belt Shirt Dress,White/blue floral,https://image.hm.com/assets/hm/e5/be/e5be839de6c30a3d4773b367098a6ec4111f80ac.jpg,"a dress on a swinger, a blue and white floral shirt, a blue and white dress"
187,Crop Pull-on Pants,Black,https://image.hm.com/assets/hm/15/51/15517eed63ea6dc2b809819dd49f750cbd6e048d.jpg,"a black pants on a white wall, a black pants on a wall, a close up of a black cloth, a white background with a black and white flag"
188,Ribbed Tank Top,White,https://image.hm.com/assets/hm/b8/09/b80934e65e17b0650a618fef09fa9e0ebbcb5eed.jpg,"a white tank top on a white surface, a white tank top on a white background, a white tank top on a white background"
189,Crop Pull-on Pants,Light beige,https://image.hm.com/assets/hm/02/2f/022ff59c7a9a0c42aec926fe76b95250a716542b.jpg,a close up of a curtain
190,Oversized Linen Shirt,White,https://image.hm.com/assets/hm/e3/05/e3055a60d07eb2b043f07e95189f5cc175f00bdb.jpg,"a white shirt on a swinger, a white shirt on a swinger, a close-up of a button on a white shirt, a close up of a pocket"
191,Crop Pull-on Pants,Rust red,https://image.hm.com/assets/hm/ac/4a/ac4a5e96d01897b706feb8c1a781abf733f911e8.jpg,a close up of a curtain
192,Linen Shirt,White,https://image.hm.com/assets/hm/82/1b/821b2868e74cf3c14a2136b064eed4bffd4bdf8b.jpg,"a white shirt on a white background, a white shirt on a white background, a white shirt on a white background, a close up of a white shirt, a close-up of a white shirt"
193,Ribbed Tank Top,Black,https://image.hm.com/assets/hm/e5/95/e595412811c12209c7f4e125ca9e791123f68b7e.jpg,"a black tank top on a white background, a black tank top on a white background, a black tank top on a white background"
194,Viscose Tunic Dress,Black/patterned,https://image.hm.com/assets/hm/fc/11/fc1120ed0bcaca0af81d050655932e1e9ff1312a.jpg,"a black and white dress, a black and white dress, a black and white shirt, a close up of a fabric, a close up of a shirt, a black and white striped shirt"
195,Linen Shirt Dress,Black/patterned,https://image.hm.com/assets/hm/4d/eb/4debb196c041d5bbba924eaddd8f368008703e13.jpg,"a black and white dress on a swinger, a black and white dress, a black and white dress, a close up of a shirt"
196,Dress with Macramé Belt,Blue/patterned,https://image.hm.com/assets/hm/99/06/9906432061135e34cb40d53bb7bcc0bfef2c7314.jpg,"a blue and white dress, a blue and white dress"
197,Oversized Linen Shirt,Navy blue/striped,https://image.hm.com/assets/hm/c7/34/c734c59b4809f0454cd4de5cce0d578b01637a04.jpg,"a striped shirt on a swinger, a striped shirt on a swinger, a close up of a shirt, a close up of a shirt, a close up of a pocket"
198,Drawstring-detail Dress,Blue/patterned,https://image.hm.com/assets/hm/e8/f4/e8f4537e7a2fe3d892d3d2ad8a0dc9a991f5e97b.jpg,"a blue and white dress, a blue and white dress"
199,Linen-blend Maxi Skirt,Green/floral,https://image.hm.com/assets/hm/6e/ae/6eae9b7a0deda1aef70e81f01e71a1a4a4f36cf0.jpg,"a green and white skirt with white flowers on it, a green and white floral pattern, a green turtle on a white surface, a green and white floral curtain, a green and white floral pattern, a green and white fabric with a white outline, a white and green pattern, a green and white fabric with leaves on it, a white circle on a green shirt, a white and green fabric with a white silhouette"
200,Linen-blend Pull-on Pants,Black,https://image.hm.com/assets/hm/6d/9f/6d9f618c534bcc7f895242c3fd608760afdc84cb.jpg,"a black pants with a drawstring, a black pants on a white background, a white surface with a black and white background, a close up of a black pants, a close up of a black pants"
201,Linen-blend Pull-on Pants,Light beige,https://image.hm.com/assets/hm/e9/f4/e9f4f07c6019fda7fb44d5a5eff3c1faa90fdeae.jpg,a close-up of a white shirt
202,Cotton T-shirt,White,https://image.hm.com/assets/hm/06/54/06545ac0f4883fd932ccb9d2a8178201919742d3.jpg,"a white t-shirt on a white background, a white t-shirt on a swinger"
203,Cotton T-shirt,Black,https://image.hm.com/assets/hm/b3/d0/b3d045a44b5cb2dedc2a1fb3bc6960e932b83f09.jpg,"a black t-shirt on a white background, a black t-shirt on a white background"
204,Linen-blend Pull-on Pants,White,https://image.hm.com/assets/hm/28/32/28323d43b7e331167970eae786fcd2ac3df5d281.jpg,"a white pants with a drawstring, a white pants with a drawstring, a close up of a white cloth, a white cloth with a string, a close up of a white pants"
205,Slacks,Black,https://image.hm.com/assets/hm/14/19/141961c59bc644f446a992018fb010550b005fa1.jpg,"a black pants on a white wall, a black pants on a wall, a close up of a pair of pants, a close up of a pair of pants, a white surface with a black spot, a black fabric with a white strip"
206,Linen Shirt,Light beige,https://image.hm.com/assets/hm/c2/52/c252884b5c7f2b783963b58a0f5ad49aec1128a4.jpg,"a close up of a shirt, a close up of a white shirt, a close-up of a button, a close up of a white shirt"
